chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
7431,unknown,unknown,0,1,6,0,quarantine,False,False,True,False
7432,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,False,True,False
7433,authoritative_api,authoritative_api,4,1,2,0,quarantine,False,False,True,False
7434,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,True,True,False
7435,verified_document,verified_document,4,1,6,0,quarantine,False,False,True,False
7436,model_memory,model_memory,1,2,5,0,quarantine,False,True,False,False
7437,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
7438,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,False,True,False
7439,public_webpage,public_webpage,3,3,3,3,accept,False,False,True,False
7440,model_memory,model_memory,1,3,4,0,quarantine,False,False,False,False
7441,authoritative_api,authoritative_api,4,2,3,1,down_weight,False,False,False,False
7442,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
7443,authoritative_api,authoritative_api,4,3,3,0,quarantine,False,False,True,False
7444,public_webpage,public_webpage,3,1,1,1,down_weight,False,False,False,False
7445,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
7446,unknown,unknown,0,3,5,0,quarantine,False,False,True,False
7447,model_memory,model_memory,1,1,5,0,quarantine,False,True,True,False
7448,editable_source,editable_source,1,4,2,0,quarantine,False,True,True,False
7449,unknown,unknown,0,1,2,0,quarantine,False,True,False,False
7450,verified_document,verified_document,4,2,6,0,quarantine,False,True,False,False
7451,public_webpage,public_webpage,3,2,2,1,down_weight,False,False,False,False
7452,editable_source,editable_source,1,4,5,0,quarantine,False,True,True,False
7453,unknown,unknown,0,3,4,0,quarantine,False,True,False,False
7454,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
7455,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7456,public_webpage,public_webpage,3,1,2,1,down_weight,False,False,True,False
7457,public_webpage,public_webpage,3,0,2,0,quarantine,False,False,False,False
7458,first_party_db,first_party_db,3,3,5,0,quarantine,False,True,True,False
7459,authoritative_api,authoritative_api,4,4,5,2,down_weight,False,False,True,False
7460,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,True,False
7461,unknown,unknown,0,1,4,0,quarantine,False,True,False,False
7462,public_webpage,public_webpage,3,0,2,0,quarantine,False,False,True,False
7463,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,False,False,False
7464,public_webpage,public_webpage,3,4,2,2,down_weight,False,False,True,False
7465,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,False,True,False
7466,unknown,unknown,0,1,3,0,quarantine,False,True,False,False
7467,model_memory,model_memory,1,0,4,0,quarantine,False,False,False,False
7468,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,False,False,False
7469,unknown,unknown,0,3,3,0,quarantine,False,False,True,False
7470,unknown,unknown,0,4,3,0,quarantine,False,True,True,False
7471,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,False,False
7472,first_party_db,first_party_db,3,3,2,2,down_weight,False,False,False,False
7473,unknown,unknown,0,2,3,0,quarantine,False,False,False,False
7474,first_party_db,first_party_db,3,0,5,0,quarantine,False,False,True,False
7475,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,True,False
7476,verified_document,verified_document,4,0,1,0,quarantine,False,False,False,False
7477,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,True,False
7478,first_party_db,first_party_db,3,0,5,0,quarantine,False,False,True,False
7479,editable_source,editable_source,1,3,5,0,quarantine,False,False,True,False
7480,editable_source,editable_source,1,4,1,1,down_weight,False,False,False,False
7481,public_webpage,public_webpage,3,0,3,0,quarantine,False,False,False,False
7482,public_webpage,public_webpage,3,4,4,0,quarantine,False,False,False,False
7483,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
7484,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
7485,public_webpage,public_webpage,3,0,2,0,quarantine,False,False,False,False
7486,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,True,False
7487,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,True,False
7488,model_memory,model_memory,1,3,3,0,quarantine,False,False,True,False
7489,first_party_db,first_party_db,3,4,5,0,quarantine,False,True,False,False
7490,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,True,True,False
7491,editable_source,editable_source,1,0,6,0,quarantine,False,True,True,False
7492,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
7493,first_party_db,first_party_db,3,2,3,1,down_weight,False,False,True,False
7494,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,False,False,False
7495,editable_source,editable_source,1,1,6,0,quarantine,False,True,False,False
7496,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
7497,verified_document,verified_document,4,3,3,2,down_weight,False,False,True,False
7498,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,True,True,False
7499,editable_source,editable_source,1,0,2,0,quarantine,False,False,False,False
7500,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,False,False,False
7501,verified_document,verified_document,4,1,2,1,down_weight,False,False,False,False
7502,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
7503,first_party_db,first_party_db,3,2,3,0,quarantine,False,False,True,False
7504,unknown,unknown,0,0,5,0,quarantine,False,True,True,False
7505,verified_document,verified_document,4,2,2,0,quarantine,False,True,True,False
7506,verified_document,verified_document,4,2,2,1,down_weight,False,False,False,False
7507,model_memory,model_memory,1,4,2,0,quarantine,False,False,True,False
7508,editable_source,editable_source,1,1,4,0,quarantine,False,True,True,False
7509,first_party_db,first_party_db,3,0,3,0,quarantine,False,False,True,False
7510,unknown,unknown,0,3,3,0,quarantine,False,False,False,False
7511,first_party_db,first_party_db,3,1,4,0,quarantine,False,False,True,False
7512,unknown,unknown,0,4,4,0,quarantine,False,False,True,False
7513,authoritative_api,authoritative_api,4,1,4,0,quarantine,False,False,False,False
7514,authoritative_api,authoritative_api,4,0,1,0,quarantine,False,False,False,False
7515,public_webpage,public_webpage,3,4,6,0,quarantine,False,True,True,False
7516,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
7517,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
7518,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,True,True,False
7519,verified_document,verified_document,4,0,6,0,quarantine,False,True,True,False
7520,unknown,unknown,0,4,5,0,quarantine,False,True,True,False
7521,public_webpage,public_webpage,3,3,5,0,quarantine,False,False,False,False
7522,editable_source,editable_source,1,3,3,0,quarantine,False,True,False,False
7523,first_party_db,first_party_db,3,0,4,0,quarantine,False,True,False,False
7524,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
7525,verified_document,verified_document,4,0,1,0,quarantine,False,False,False,False
7526,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,False,True,False
7527,public_webpage,public_webpage,3,1,3,0,quarantine,False,False,False,False
7528,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
7529,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
7530,verified_document,verified_document,4,3,3,0,quarantine,False,True,True,False
7531,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7532,verified_document,verified_document,4,3,2,0,quarantine,False,False,False,False
7533,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7534,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
7535,model_memory,model_memory,1,3,6,0,quarantine,False,True,True,False
7536,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
7537,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,False,False
7538,editable_source,editable_source,1,1,2,1,down_weight,False,False,False,False
7539,public_webpage,public_webpage,3,2,3,0,quarantine,False,False,True,False
7540,verified_document,verified_document,4,2,4,0,quarantine,False,True,True,False
7541,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
7542,model_memory,model_memory,1,0,4,0,quarantine,False,False,True,False
7543,verified_document,verified_document,4,0,4,0,quarantine,False,False,False,False
7544,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
7545,model_memory,model_memory,1,1,2,0,quarantine,False,False,True,False
7546,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,True,True,False
7547,unknown,unknown,0,4,4,0,quarantine,False,False,True,False
7548,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,False,False
7549,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
7550,model_memory,model_memory,1,0,6,0,quarantine,False,True,True,False
7551,model_memory,model_memory,1,3,5,0,quarantine,False,True,True,False
7552,verified_document,verified_document,4,2,2,1,down_weight,False,False,False,False
7553,model_memory,model_memory,1,3,3,0,quarantine,False,True,False,False
7554,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
7555,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,True,False,False
7556,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,True,False
7557,first_party_db,first_party_db,3,2,3,0,quarantine,False,False,True,False
7558,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
7559,authoritative_api,authoritative_api,4,1,4,1,down_weight,False,False,True,False
7560,unknown,unknown,0,4,4,0,quarantine,False,True,True,False
7561,verified_document,verified_document,4,1,4,0,quarantine,False,True,False,False
7562,first_party_db,first_party_db,3,1,2,1,down_weight,False,False,True,False
7563,model_memory,model_memory,1,3,3,0,quarantine,False,True,True,False
7564,verified_document,verified_document,4,0,2,0,quarantine,False,False,False,False
7565,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
7566,verified_document,verified_document,4,4,1,4,accept,False,False,False,False
7567,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,False,False
7568,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,False,True,False
7569,editable_source,editable_source,1,3,4,0,quarantine,False,False,False,False
7570,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,False,True,False
7571,editable_source,editable_source,1,4,3,0,quarantine,False,False,True,False
7572,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,False,False
7573,editable_source,editable_source,1,4,3,0,quarantine,False,False,False,False
7574,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
7575,editable_source,editable_source,1,2,5,0,quarantine,False,True,True,False
7576,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,True,True,False
7577,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
7578,public_webpage,public_webpage,3,4,5,0,quarantine,False,True,True,False
7579,untrusted_tool,untrusted_tool,1,1,2,1,down_weight,False,False,True,False
7580,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,True,False
7581,model_memory,model_memory,1,4,5,0,quarantine,False,True,True,False
7582,authoritative_api,authoritative_api,4,1,3,1,down_weight,False,False,False,False
7583,unknown,unknown,0,4,6,0,quarantine,False,True,True,False
7584,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
7585,verified_document,verified_document,4,3,5,0,quarantine,False,False,True,False
7586,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
7587,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
7588,editable_source,editable_source,1,3,1,1,down_weight,False,False,False,False
7589,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,False,True,False
7590,unknown,unknown,0,0,2,0,quarantine,False,False,False,False
7591,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
7592,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,False,False
7593,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,True,False
7594,first_party_db,first_party_db,3,3,4,2,down_weight,False,False,False,False
7595,public_webpage,public_webpage,3,0,6,0,quarantine,False,False,True,False
7596,unknown,unknown,0,2,4,0,quarantine,False,True,True,False
7597,verified_document,verified_document,4,3,3,0,quarantine,False,True,True,False
7598,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
7599,public_webpage,public_webpage,3,1,5,0,quarantine,False,False,True,False
7600,editable_source,editable_source,1,1,3,0,quarantine,False,True,True,False
7601,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
7602,unknown,unknown,0,1,4,0,quarantine,False,True,True,False
7603,unknown,unknown,0,2,3,0,quarantine,False,False,True,False
7604,verified_document,verified_document,4,1,6,0,quarantine,False,False,True,False
7605,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,True,False
7606,first_party_db,first_party_db,3,0,4,0,quarantine,False,False,True,False
7607,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
7608,authoritative_api,authoritative_api,4,4,2,4,accept,False,False,False,False
7609,public_webpage,public_webpage,3,4,2,0,quarantine,False,False,False,False
7610,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
7611,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,True,False
7612,untrusted_tool,untrusted_tool,1,1,3,0,quarantine,False,False,True,False
7613,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
7614,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7615,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
7616,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,False,False,False
7617,verified_document,verified_document,4,2,6,0,quarantine,False,False,True,False
7618,public_webpage,public_webpage,3,3,2,2,down_weight,False,False,False,False
7619,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
7620,model_memory,model_memory,1,1,6,0,quarantine,False,False,True,False
